Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:48020000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
48020000;2;01/07/1981;;1;1;2246,833;2172,073;2194,922;4;6;1;1;1;;0;2221,815;2221,815;2234,311;2246,833;2196,895;2172,073;2184,471;2172,073;2172,073;2184,471;2172,073;2196,895;2172,073;2184,471;2196,895;2196,895;2172,073;2234,311;2209,342;2196,895;2184,471;2172,073;2184,471;2209,342;2196,895;2196,895;2184,471;2209,342;2196,895;2172,073;2196,895;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/06/1981;;1;1;2259,378;2159,698;2208,554;2;15;2;2;2;;0;2184,471;2259,378;2209,342;2246,833;2221,815;2221,815;2209,342;2196,895;2196,895;2196,895;2221,815;2172,073;2196,895;2196,895;2159,698;2221,815;2209,342;2184,471;2209,342;2234,311;2234,311;2234,311;2234,311;2184,471;2184,471;2196,895;2172,073;2221,815;2221,815;2221,815;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;;
48020000;2;01/05/1981;;1;1;3181,624;2184,471;2664,691;1;31;1;1;1;;0;3181,624;2930,56;2958,1;2903,109;2794,211;2794,211;2821,3;2821,3;2821,3;2821,3;2807,744;2821,3;2821,3;2807,744;2767,214;2767,214;2767,214;2767,214;2620,369;2528,382;2528,382;2476,334;2476,334;2489,311;2450,452;2424,664;2398,972;2297,16;2309,802;2246,833;2184,471;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/04/1981;;1;1;5150,166;2580,806;4326,218;26;1;1;1;1;;0;2580,806;3027,341;3586,21;3943,42;3867,097;3804,253;3892,428;4205,068;4231,852;4245,287;4258,75;4312,885;4258,75;4285,76;4394,947;4450,229;4590,457;4938,955;4924,094;4879,688;4850,233;4850,233;4879,688;4938,955;5134,883;5150,166;5028,752;4562,179;4112,215;3600,969;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/03/1981;;1;1;2159,698;1674,087;1882,036;20;29;1;1;1;;0;1881,98;1881,98;1870,21;1811,744;1870,21;1965,091;1965,091;1905,599;1905,599;1941,218;1941,218;1929,319;1870,21;1823,385;1835,052;1835,052;1846,746;1893,777;2025,218;2159,698;2061,595;1823,385;1811,744;1881,98;1870,21;1881,98;1917,446;1730,983;1674,087;1719,551;1811,744;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1981;;1;1;4762,581;1881,98;3466,019;3;27;1;1;1;;0;4704,736;4704,736;4762,581;4733,6;4762,581;4618,851;4205,068;4205,068;4258,75;4231,852;4231,852;4218,446;4125,396;3816,767;3675,081;3295,496;3083,135;2848,479;2848,479;2700,121;2360,612;2360,612;2246,833;2234,311;2098,198;1929,319;1881,98;1905,599;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
48020000;2;01/01/1981;;1;1;5687,987;4020,739;5274,865;19;12;2;2;2;;0;5574,338;5622,858;5590,48;5574,338;5590,48;5590,48;5558,228;5542,148;5639,093;5622,858;5150,166;4020,739;5494,095;5655,36;5671,658;5639,093;5639,093;5655,36;5687,987;5335,925;5257,992;5227,033;5196,195;4791,68;4733,6;4748,076;4733,6;4733,6;4762,581;4748,076;4733,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;
48020000;2;01/12/1980;;1;1;5639,093;2424,664;3874,354;25;1;1;1;1;;0;2424,664;2424,664;2424,664;2424,664;2424,664;2713,493;2780,701;2767,214;2807,744;3041,257;3295,496;3309,827;3295,496;3295,496;3295,496;3295,496;3600,969;3867,097;3816,767;4059,775;4394,947;4590,457;5028,752;5462,214;5639,093;5622,858;5622,858;5622,858;5590,48;5590,48;5574,338;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/11/1980;;1;1;2360,612;2049,445;2191,802;30;11;1;1;1;;0;2221,815;2159,698;2234,311;2147,349;2085,972;2159,698;2159,698;2172,073;2172,073;2147,349;2049,445;2085,972;2221,815;2196,895;2196,895;2209,342;2172,073;2172,073;2184,471;2246,833;2172,073;2147,349;2271,948;2246,833;2246,833;2246,833;2246,833;2172,073;2246,833;2360,612;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/10/1980;;1;1;2373,375;1977,066;2099,555;26;20;2;2;2;;0;2172,073;2025,218;2098,198;2049,445;2037,319;2049,445;2073,771;2110,448;2172,073;2073,771;2049,445;2013,142;1989,066;2013,142;2037,319;2001,092;1989,066;2001,092;1989,066;1977,066;1977,066;2001,092;2196,895;2271,948;2135,024;2373,375;2284,542;2246,833;2196,895;2271,948;2209,342;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/09/1980;;1;1;2297,16;1870,21;2040,841;4;19;2;2;2;;0;2025,218;2013,142;1929,319;2297,16;2184,471;2135,024;2049,445;2098,198;2013,142;2025,218;2098,198;2085,972;2184,471;2049,445;1977,066;2098,198;1965,091;2196,895;1870,21;1989,066;2013,142;1941,218;2037,319;2013,142;2025,218;2001,092;1989,066;2025,218;2001,092;1893,777;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;;
48020000;2;01/08/1980;;1;1;2347,874;2172,073;2258,019;11;17;1;1;1;;0;2309,802;2309,802;2322,469;2297,16;2297,16;2271,948;2284,542;2297,16;2309,802;2309,802;2347,874;2347,874;2347,874;2322,469;2309,802;2246,833;2172,073;2209,342;2209,342;2184,471;2172,073;2172,073;2234,311;2209,342;2259,378;2234,311;2221,815;2221,815;2184,471;2172,073;2209,342;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/07/1980;;1;1;2347,874;2246,833;2314,739;11;1;1;1;1;;0;2246,833;2271,948;2335,159;2309,802;2297,16;2297,16;2322,469;2322,469;2322,469;2335,159;2347,874;2347,874;2322,469;2335,159;2335,159;2322,469;2322,469;2322,469;2322,469;2322,469;2309,802;2322,469;2309,802;2297,16;2284,542;2297,16;2309,802;2297,16;2297,16;2347,874;2322,469;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/06/1980;;1;1;3367,37;2184,471;2598,814;3;24;1;1;1;;0;3266,897;3324,181;3367,37;3352,952;3181,624;3181,624;3167,488;3125,212;2916,823;2450,452;2373,375;2386,161;2335,159;2309,802;2335,159;2322,469;2322,469;2335,159;2360,612;2347,874;2347,874;2322,469;2322,469;2184,471;2398,972;2335,159;2309,802;2309,802;2373,375;2297,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/05/1980;;1;1;5704,347;1881,98;3901,288;1;22;1;1;1;;0;5704,347;5704,347;5704,347;5704,347;5704,347;5704,347;5150,166;5028,752;4968,768;4924,094;4909,262;4924,094;4231,852;3295,496;3367,37;3410,754;3791,767;3352,952;3324,181;2821,3;1929,319;1881,98;2122,724;2085,972;1989,066;2424,664;3352,952;3396,271;3324,181;3352,952;3352,952;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/04/1980;;1;1;5770,103;3791,767;5324,596;16;4;1;1;1;;0;5119,631;4258,75;3867,097;3791,767;3816,767;3867,097;4231,852;5058,925;5687,987;5687,987;5687,987;5720,739;5687,987;5720,739;5687,987;5770,103;5737,162;5770,103;5737,162;5687,987;5687,987;5687,987;5753,617;5704,347;5753,617;5720,739;5704,347;5704,347;5704,347;5720,739;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/03/1980;;1;1;8088,376;5687,987;7837,662;1;31;1;1;1;;0;8088,376;8067,726;8005,983;8047,109;8047,109;8088,376;7964,997;8047,109;8005,983;8088,376;8005,983;7964,997;7924,151;7924,151;7964,997;7924,151;7903,78;7924,151;7903,78;7903,78;7924,151;7903,78;7903,78;7883,444;7842,878;7842,878;7863,144;7863,144;7602,398;6854,871;5687,987;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1980;;1;1;8088,376;4309,349;7247,5;26;11;2;2;2;;0;7439,695;7418,412;7632,268;7632,268;7675,312;6223,694;7439,695;7718,446;4925,726;4574,703;4309,349;5427,459;7848,394;7802,451;7682,003;7701,991;7722,014;7642,132;7602,398;7098,327;7098,327;7682,003;7842,878;7883,444;7924,151;8088,376;8088,376;8067,726;7985,472;;;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
48020000;2;01/01/1980;;1;1;7227,897;3349,181;5054,113;31;2;2;2;2;;0;3363,492;3349,181;3627,628;3967,524;3999,367;3810,676;3951,662;4309,836;4427,881;4393,951;4687,562;4758,372;4705,203;4776,178;4776,178;5085,247;5122,404;5458,109;5824,399;5858,14;5875,037;5841,261;5891,953;4326,578;5522,364;4690,711;6283,549;6811,227;7060,116;6893,817;7227,897;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;
48020000;2;01/12/1979;;1;1;3479,352;2008,22;2756,359;2;11;2;2;2;;0;3392,228;3479,352;3479,352;3222,086;3194,258;3166,579;2924,177;2546,503;2498,585;2522,473;2008,22;2178,842;2486,694;2668,789;2668,789;2644,046;2668,789;2668,789;2619,446;2607,199;2546,503;2474,838;2427,767;2451,232;2451,232;2474,838;2474,838;2756,524;3017,018;3334,908;3392,228;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/11/1979;;1;1;4095,851;2256,23;3349,698;17;5;1;1;1;;0;2570,675;2668,789;2427,767;2681,215;2256,23;2781,917;2656,399;2871,935;2644,046;3003,644;3043,876;3194,258;3003,644;3567,855;3857,317;3904,312;4095,851;3951,662;3983,426;3951,662;4063,53;3935,839;3810,676;3450,158;3703,217;3703,217;3627,628;3642,668;3779,778;3657,747;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/10/1979;;1;1;2884,94;1963,425;2385,338;7;17;2;2;2;;0;2278,651;2335,307;2346,742;2289,913;2335,307;2858,966;2884,94;2794,667;2884,94;2522,473;2289,913;2157,04;2146,189;2135,373;2178,842;2146,189;1963,425;2092,448;2157,04;2029,075;2146,189;2167,924;2358,213;2427,767;2486,694;2681,215;2358,213;2522,473;2681,215;2656,399;2631,728;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/09/1979;;1;1;2644,046;2157,04;2419,189;27;30;2;2;2;;0;2301,209;2439,482;2416,087;2346,742;2335,307;2404,442;2404,442;2439,482;2427,767;2416,087;2381,258;2335,307;2392,833;2381,258;2486,694;2463,017;2474,838;2498,585;2474,838;2451,232;2346,742;2546,503;2451,232;2546,503;2301,209;2558,571;2644,046;2463,017;2289,913;2157,04;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;;
48020000;2;01/08/1979;;1;1;2335,307;1868,618;2147,146;9;20;2;2;2;;0;2256,23;2256,23;2124,591;2222,858;2245,072;2233,948;2200,781;2245,072;2335,307;2256,23;2256,23;2135,373;2060,61;2018,631;2008,22;1951,532;2060,61;1987,248;1975,331;1868,618;2267,423;2157,04;2222,858;2081,802;2189,795;2092,448;2135,373;2178,842;2124,591;2189,795;2222,858;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/07/1979;;1;1;2346,742;2050,065;2168,35;25;20;1;1;1;;0;2113,843;2092,448;2301,209;2267,423;2245,072;2200,781;2124,591;2157,04;2113,843;2200,781;2200,781;2200,781;2200,781;2103,129;2113,843;2071,189;2157,04;2113,843;2113,843;2050,065;2124,591;2103,129;2092,448;2103,129;2346,742;2124,591;2233,948;2167,924;2278,651;2233,948;2267,423;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/06/1979;;1;1;2756,524;2092,448;2452,778;11;28;1;1;1;;0;2693,676;2693,676;2693,676;2693,676;2323,906;2289,913;2189,795;2289,913;2323,906;2594,989;2756,524;2743,882;2706,173;2693,676;2681,215;2693,676;2681,215;2668,789;2619,446;2534,47;2323,906;2256,23;2245,072;2278,651;2256,23;2222,858;2146,189;2092,448;2103,129;2092,448;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/05/1979;;1;1;3072,028;2619,446;2884,685;12;24;2;2;2;;0;3004,262;2910,38;2990,78;3044,852;3044,852;3017,769;3017,769;3031,298;3044,852;3044,852;3044,852;3072,028;3044,852;2897,983;2871,935;2833,137;2897,983;2897,983;2820,277;2897,983;2924,177;2924,177;2807,454;2619,446;2644,046;2656,399;2668,789;2656,399;2668,789;2706,173;2718,707;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/04/1979;;1;1;12538,958;3058,428;9098,697;1;30;1;1;1;;0;12538,958;12510,021;12510,021;12452,283;12394,723;12109,579;11968,663;11607,404;11525,082;11497,729;11497,729;11334,514;10959,703;10801,633;10387,559;10184,55;9737,489;9222,293;8707,276;8203,438;7748,422;7266,561;6725,112;6130,681;5020,88;4444,245;3855,496;3433,787;3126,663;3058,428;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/03/1979;;1;1;14517,008;10051,017;13106,551;14;1;1;1;1;;0;10051,017;10526,456;10526,456;11121,264;10138,108;10888,345;11906,14;12298,618;12944,369;13359,222;13911,655;13954,771;14128,119;14517,008;14453,243;14357,947;14326,275;13980,953;13949,838;13949,838;13949,838;13949,838;13949,838;13949,838;13949,838;13980,953;13949,838;13702,579;13641,225;13246,878;12742,761;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1979;;1;1;10051,017;4743,643;7417,809;25;11;1;1;1;;0;5113,01;5172,277;5132,737;5132,737;5172,277;5172,277;5251,697;5573,889;5820,225;5944,885;4743,643;6474,882;7200,136;7448,256;7722,512;7837,879;8047,153;8400,517;8639,243;9026,397;9336,026;9689,125;9868,965;10005,296;10051,017;10051,017;9756,307;9914,271;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
48020000;2;01/01/1979;;1;1;5132,737;2096,952;4463,517;26;18;1;1;1;;0;4323,06;4323,06;4323,06;4490,012;4783,934;4799,596;4292,96;3441,152;3101,881;3836,598;4247,959;4799,596;4846,699;4830,979;4862,438;4846,699;3468,861;2096,952;3276,654;4941,421;4273,641;4534,578;4782,034;5073,642;5113,01;5132,737;5132,737;5132,737;5113,01;5093,312;5054;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/12/1978;;1;1;4353,238;1847,339;2883,748;30;6;1;1;1;;0;2463,854;2439,49;2488,309;2587,031;2085,727;1847,339;2378,977;2439,49;2439,49;2427,342;2463,854;2403,114;2391,034;2439,49;2439,49;2439,49;2439,49;2439,49;2439,49;2537,49;2840,079;3128,535;3482,747;3879,919;3851,018;3793,46;3807,819;3851,018;4025,633;4353,238;4353,238;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/11/1978;;1;1;2512,854;2378,977;2443,995;7;6;1;1;1;;0;2439,49;2439,49;2403,114;2439,49;2439,49;2378,977;2512,854;2476,07;2439,49;2463,854;2415,216;2415,216;2451,661;2427,342;2427,342;2427,342;2427,342;2463,854;2439,49;2463,854;2439,49;2451,661;2451,661;2463,854;2451,661;2463,854;2463,854;2463,854;2439,49;2439,49;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/10/1978;;1;1;2525,161;1654,52;1973,821;29;10;1;1;1;;0;1664,37;1664,37;1674,252;1674,252;1684,168;1694,117;1664,37;1664,37;1664,37;1654,52;1664,37;1704,099;1714,114;1754,506;1816,094;1795,432;1826,476;1774,902;1826,476;2131,112;2307,117;2488,309;2451,661;2403,114;2391,034;2439,49;2212,596;2319,037;2525,161;2512,854;2427,342;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/09/1978;;1;1;1704,099;1520,082;1656,316;3;7;2;2;2;;0;1664,37;1654,52;1704,099;1586,496;1529,472;1529,472;1520,082;1586,496;1684,168;1644,703;1684,168;1684,168;1684,168;1684,168;1684,168;1684,168;1684,168;1684,168;1684,168;1684,168;1694,117;1694,117;1674,252;1684,168;1694,117;1664,37;1694,117;1684,168;1664,37;1596,115;;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/08/1978;;1;1;1744,359;1455,269;1594,406;19;14;1;1;1;;0;1548,349;1548,349;1520,082;1492,11;1492,11;1548,349;1538,894;1492,11;1529,472;1529,472;1529,472;1492,11;1520,082;1455,269;1455,269;1492,11;1492,11;1596,115;1744,359;1694,117;1684,168;1714,114;1664,37;1674,252;1694,117;1714,114;1734,244;1724,162;1674,252;1694,117;1744,359;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/07/1978;;1;1;1997,148;1383,145;1566,239;6;2;2;2;2;;0;1473,624;1383,145;1473,624;1529,472;1795,432;1997,148;1826,476;1605,767;1482,851;1492,11;1492,11;1548,349;1548,349;1492,11;1510,726;1548,349;1529,472;1548,349;1548,349;1538,894;1529,472;1548,349;1548,349;1548,349;1586,496;1538,894;1520,082;1615,452;1473,624;1644,703;1634,92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;
48020000;2;01/06/1978;;1;1;1980,597;1418,948;1632,565;1;15;1;1;1;;0;1980,597;1948,671;1865,11;1824,182;1875,43;1724,328;1753,917;1773,817;1763,849;1824,182;1590,369;1615,452;1576,91;1567,357;1418,948;1473,624;1557,837;1510,726;1482,851;1492,11;1437,044;1548,349;1596,115;1596,115;1567,357;1492,11;1605,767;1510,726;1473,624;1529,472;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/05/1978;;1;1;2663,107;1350,785;1988,093;6;23;1;1;1;;0;2499,117;2511,501;2329,721;2561,421;2548,884;2663,107;2663,107;2650,261;2573,997;2401,412;2247,787;2201,787;2179,008;2045,424;1948,671;1875,43;1803,931;1724,328;1656,504;1454,259;1367,7;1367,7;1350,785;1350,785;1445,453;1544,154;1637,437;1675,709;1783,82;1773,817;1793,858;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/04/1978;;1;1;2611,956;1367,7;1907,56;29;19;1;1;1;;0;1597,362;1759,758;1748,747;1618,67;1618,67;1640,085;1618,67;1374,318;1871,302;1980,597;1824,182;2213,231;2329,721;1927,567;1938,101;1834,361;1646,953;1454,259;1367,7;1436,682;1618,507;1793,858;2067,323;2179,008;2389,369;2462,193;2389,369;2365,397;2611,956;2548,884;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/03/1978;;1;1;1565,602;1024,64;1324,18;18;9;1;1;1;;0;1228,155;1184,295;1217,141;1351,477;1374,318;1440,995;1502,809;1195,21;1024,64;1024,64;1035,042;1119,51;1130,223;1195,21;1294,934;1555,069;1555,069;1565,602;1565,602;1544,563;1482,095;1502,809;1317,455;1351,477;1351,477;1351,477;1351,477;1351,477;1340,104;1294,934;1250,284;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/02/1978;;1;1;2125,721;1130,223;1558,423;12;2;2;2;2;;0;1228,155;1130,223;1130,223;1451,229;1544,563;1544,563;1482,095;1374,318;1492,438;1650,832;2102,086;2125,721;1860,031;1781,859;1586,749;1440,995;1430,788;1440,995;1351,477;1385,787;1815,205;1826,373;1672,406;1726,804;1792,948;1586,749;1351,477;1328,763;;;;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
48020000;2;01/01/1978;;1;1;1781,859;1151,751;1503,412;3;8;2;2;2;;0;1565,602;1759,758;1781,859;1661,606;1672,406;1440,995;1206,159;1151,751;1195,21;1239,203;1317,455;1328,763;1502,809;1661,606;1661,606;1672,406;1683,233;1672,406;1586,749;1586,749;1694,086;1683,233;1694,086;1661,606;1492,438;1283,723;1162,565;1362,882;1374,318;1397,287;1451,229;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/12/1977;;1;1;1893,921;1130,223;1484,184;3;30;2;2;2;;0;1694,086;1770,796;1893,921;1893,921;1597,362;1440,995;1374,318;1374,318;1328,763;1492,438;1597,362;1397,287;1661,606;1544,563;1555,069;1618,67;1597,362;1534,084;1629,364;1555,069;1217,141;1195,21;1283,723;1451,229;1482,095;1482,095;1471,779;1184,295;1151,751;1130,223;1408,819;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;
48020000;2;01/11/1977;;1;1;1893,921;1471,779;1655,649;21;9;1;1;1;;0;1555,069;1555,069;1555,069;1555,069;1555,069;1555,069;1513,207;1513,207;1471,779;1523,632;1565,602;1544,563;1640,085;1618,67;1672,406;1683,233;1726,804;1650,832;1726,804;1826,373;1893,921;1893,921;1871,302;1815,205;1792,948;1694,086;1683,233;1661,606;1672,406;1683,233;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/10/1977;;1;1;2392,241;1362,882;1769,382;22;5;1;1;1;;0;1482,095;1534,084;1502,809;1586,749;1362,882;1672,406;1672,406;1815,205;1804,064;1759,758;1461,49;1440,995;1440,995;1672,406;1661,606;1694,086;1893,921;1905,269;1962,395;1996,976;2173,29;2392,241;2306,148;2245,388;2221,256;2008,554;1759,758;1640,085;1597,362;1608,003;1576,162;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/09/1977;;1;1;1770,796;1195,21;1527,132;11;2;2;2;2;;0;1420,382;1195,21;1385,787;1261,397;1397,287;1440,995;1195,21;1351,477;1715,871;1759,758;1770,796;1759,758;1694,086;1340,104;1351,477;1461,49;1586,749;1597,362;1597,362;1629,364;1374,318;1661,606;1694,086;1715,871;1704,965;1715,871;1650,832;1461,49;1451,229;1471,779;;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
48020000;2;01/08/1977;;1;1;1629,364;1195,21;1423,881;28;4;2;2;2;;0;1397,287;1328,763;1250,284;1195,21;1306,178;1328,763;1461,49;1502,809;1440,995;1306,178;1239,203;1206,159;1328,763;1420,382;1502,809;1534,084;1544,563;1250,284;1397,287;1502,809;1502,809;1502,809;1482,095;1408,819;1351,477;1544,563;1597,362;1629,364;1618,67;1565,602;1492,438;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/07/1977;;1;1;1661,606;1055,952;1379,021;11;1;2;2;2;;0;1055,952;1184,295;1328,763;1430,788;1544,563;1534,084;1523,632;1555,069;1597,362;1650,832;1661,606;1586,749;1328,763;1151,751;1151,751;1513,207;1544,563;1513,207;1351,477;1217,141;1055,952;1195,21;1294,934;1328,763;1362,882;1328,763;1283,723;1283,723;1328,763;1420,382;1440,995;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
48020000;2;01/06/1977;;1;1;1781,859;1077;1411,41;12;24;2;2;2;;0;1534,084;1162,565;1261,397;1173,414;1130,223;1461,49;1173,414;1173,414;1173,414;1715,871;1715,871;1781,859;1781,859;1770,796;1781,859;1781,859;1683,233;1408,819;1502,809;1502,809;1250,284;1130,223;1087,576;1077;1184,295;1471,779;1704,965;1461,49;1173,414;1130,223;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;;
