"","l","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"173",20079.1280581919,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008,-3338.38387044689
"174",23247.277733336,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548,-6392.63316877008
"175",28086.8286992996,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499,-11802.9340277548
"176",28938.8160267103,-11802.7794111855,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512,-15834.1950268499
"177",29989.3335557998,-15834.0043815068,-11802.7794111855,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876,-16733.1071716512
"178",30633.3907820384,-16732.9902897264,-15834.0043815068,-11802.7794111855,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903,-13785.2423392876
"179",28907.9593095713,-13785.5554663567,-16732.9902897264,-15834.0043815068,-11802.7794111855,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016,-7451.0752258903
"180",27144.0997421693,-7451.39532679584,-13785.5554663567,-16732.9902897264,-15834.0043815068,-11802.7794111855,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423,6527.79859640016
"181",27699.6180658392,6527.89941050223,-7451.39532679584,-13785.5554663567,-16732.9902897264,-15834.0043815068,-11802.7794111855,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171,20318.2388530423
"182",13437.3206020708,20315.6505663002,6527.89941050223,-7451.39532679584,-13785.5554663567,-16732.9902897264,-15834.0043815068,-11802.7794111855,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749,21805.5518250171
"183",13019.6920668157,21805.4760348154,20315.6505663002,6527.89941050223,-7451.39532679584,-13785.5554663567,-16732.9902897264,-15834.0043815068,-11802.7794111855,-6391.7548989377,-3337.80892241891,7696.06987469908,18988.3543098749
